age,fnlwgt,education-num,marital-status,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,target,sex,education,workclass,occupation
54.0,257765.0,4.0,0,1,4,0.0,0.0,40.0,13,1,1,5,4,7
36.0,111387.0,6.0,0,3,4,0.0,0.0,40.0,39,1,1,11,4,12
36.0,182074.0,10.0,0,1,4,0.0,0.0,45.0,39,1,1,15,4,1
22.0,143062.0,9.0,4,3,4,0.0,0.0,40.0,12,1,1,12,1,8
33.0,317809.0,13.0,2,0,4,0.0,0.0,40.0,39,0,1,9,3,10
25.0,130302.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,3,7
56.0,211804.0,13.0,2,0,4,15024.0,0.0,50.0,39,0,1,9,5,12
21.0,223515.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,2,0
29.0,256764.0,13.0,4,1,4,0.0,1564.0,40.0,39,0,1,9,3,12
53.0,548580.0,10.0,2,0,4,0.0,0.0,40.0,13,1,1,15,4,3
29.0,301582.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,1,11
37.0,66686.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,6
59.0,103948.0,9.0,2,0,4,0.0,0.0,60.0,39,0,1,12,5,12
60.0,207665.0,9.0,2,5,4,0.0,0.0,40.0,39,0,0,12,4,13
55.0,171015.0,10.0,4,3,4,0.0,0.0,36.0,39,1,0,15,4,2
24.0,198914.0,9.0,4,4,2,0.0,0.0,25.0,39,1,1,12,3,8
35.0,42044.0,12.0,2,0,4,0.0,0.0,40.0,39,1,1,7,1,3
46.0,269284.0,12.0,6,4,4,0.0,0.0,40.0,39,1,0,7,4,1
34.0,351810.0,13.0,4,1,4,0.0,0.0,45.0,5,1,0,9,3,10
41.0,197919.0,9.0,2,5,4,0.0,0.0,60.0,39,1,0,12,4,1
59.0,36085.0,15.0,2,0,4,15024.0,0.0,60.0,39,0,1,14,5,10
45.0,216414.0,13.0,2,0,4,7688.0,0.0,50.0,39,0,1,9,4,1
36.0,127306.0,13.0,4,3,4,0.0,0.0,40.0,39,1,0,9,4,4
57.0,105824.0,7.0,2,0,4,0.0,0.0,99.0,39,1,1,2,6,5
40.0,253060.0,13.0,2,0,4,0.0,0.0,55.0,39,0,1,9,5,4
55.0,184948.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,4
44.0,172032.0,11.0,2,0,4,7298.0,0.0,51.0,39,0,1,8,4,1
24.0,303296.0,10.0,2,5,1,0.0,0.0,40.0,25,1,0,15,3,1
47.0,184005.0,9.0,0,1,0,3325.0,0.0,45.0,39,1,0,12,4,4
29.0,59732.0,9.0,2,0,0,0.0,0.0,40.0,39,1,1,12,3,3
48.0,378221.0,13.0,2,0,4,0.0,0.0,60.0,26,0,1,9,2,4
69.0,179130.0,9.0,0,2,4,0.0,0.0,38.0,39,1,0,12,4,8
34.0,204470.0,14.0,2,0,4,0.0,0.0,50.0,39,0,1,12,3,4
52.0,270142.0,11.0,5,4,2,0.0,0.0,60.0,39,1,0,8,4,4
38.0,107164.0,10.0,2,0,4,0.0,0.0,55.0,39,0,1,15,4,4
46.0,140664.0,10.0,2,0,4,0.0,0.0,48.0,39,0,1,15,1,4
29.0,83517.0,5.0,4,1,4,0.0,0.0,40.0,39,1,1,6,3,7
23.0,157951.0,10.0,4,1,4,0.0,0.0,50.0,39,1,0,15,3,4
28.0,297735.0,15.0,4,1,4,0.0,0.0,90.0,39,1,1,14,1,10
42.0,158555.0,6.0,2,0,4,0.0,0.0,40.0,39,1,1,11,4,4
21.0,200207.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,12,3,6
63.0,180911.0,7.0,2,0,4,4386.0,0.0,37.0,39,0,1,2,4,12
24.0,182812.0,10.0,4,3,4,3325.0,0.0,52.0,6,1,0,15,3,1
29.0,201954.0,13.0,4,1,4,0.0,0.0,35.0,39,1,1,9,3,5
38.0,312271.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,4,10
49.0,82572.0,10.0,4,1,4,0.0,0.0,60.0,39,1,0,15,4,8
36.0,274809.0,9.0,0,4,4,0.0,0.0,50.0,39,1,0,12,4,1
18.0,171088.0,10.0,4,3,4,0.0,0.0,10.0,39,1,0,15,4,12
20.0,408988.0,10.0,4,3,4,594.0,0.0,24.0,39,1,0,15,3,8
23.0,275818.0,10.0,4,1,4,0.0,1974.0,40.0,39,1,0,15,3,12
19.0,105908.0,9.0,4,2,4,0.0,0.0,70.0,39,1,1,12,4,6
59.0,185410.0,10.0,2,0,4,0.0,0.0,70.0,39,1,1,15,6,12
35.0,76878.0,4.0,2,0,4,0.0,0.0,40.0,22,1,1,5,3,1
66.0,357750.0,7.0,6,1,2,0.0,0.0,40.0,39,1,0,2,0,0
51.0,173987.0,5.0,2,0,4,0.0,0.0,40.0,39,1,1,6,4,12
45.0,127303.0,10.0,4,3,4,0.0,0.0,45.0,39,1,1,15,4,7
40.0,210275.0,9.0,5,4,2,0.0,0.0,40.0,39,1,0,12,4,14
50.0,156877.0,9.0,2,0,4,0.0,0.0,35.0,39,1,1,12,4,2
21.0,191789.0,10.0,4,3,4,0.0,0.0,10.0,0,1,0,15,3,1
49.0,377622.0,12.0,0,1,4,0.0,0.0,50.0,39,1,1,7,6,12
83.0,195507.0,9.0,6,1,4,0.0,0.0,55.0,39,1,1,12,4,11
39.0,77516.0,13.0,4,1,4,2174.0,0.0,40.0,39,1,1,9,7,1
53.0,276515.0,13.0,4,3,4,0.0,0.0,40.0,5,1,1,9,4,4
54.0,449257.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,5
38.0,177154.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,8
38.0,175972.0,10.0,2,5,4,0.0,0.0,40.0,39,1,0,15,4,8
42.0,34722.0,9.0,2,0,4,0.0,0.0,60.0,39,1,1,12,6,12
25.0,276310.0,5.0,2,0,4,0.0,0.0,40.0,26,1,1,6,3,7
45.0,54260.0,10.0,0,4,4,0.0,0.0,99.0,39,1,1,15,4,3
59.0,130532.0,10.0,6,1,4,0.0,0.0,40.0,31,1,0,15,2,8
28.0,119545.0,10.0,2,3,4,7688.0,0.0,50.0,39,0,1,15,3,4
45.0,192835.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,5,4
29.0,167544.0,12.0,0,4,4,0.0,0.0,13.0,39,1,0,7,5,8
41.0,193882.0,9.0,2,0,4,15024.0,0.0,65.0,39,0,1,12,4,4
24.0,57711.0,14.0,2,5,4,0.0,0.0,35.0,39,0,0,12,3,11
29.0,132412.0,13.0,4,3,4,0.0,0.0,40.0,39,1,1,9,5,6
41.0,279914.0,10.0,2,0,4,0.0,0.0,45.0,39,0,1,15,4,1
29.0,103432.0,9.0,4,1,4,0.0,0.0,50.0,39,1,1,12,1,3
83.0,186112.0,10.0,4,1,4,0.0,0.0,40.0,39,1,0,15,4,4
46.0,279196.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,4,3
22.0,199555.0,10.0,4,3,4,0.0,0.0,25.0,39,1,1,15,3,3
62.0,198170.0,14.0,2,0,4,0.0,0.0,4.0,39,1,1,12,0,0
45.0,188694.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,6,4
18.0,120029.0,9.0,4,3,4,0.0,0.0,40.0,39,1,0,12,4,8
34.0,119153.0,7.0,2,0,4,0.0,0.0,50.0,39,1,1,2,3,14
36.0,36423.0,9.0,2,0,4,0.0,0.0,25.0,39,0,1,12,4,9
43.0,233130.0,9.0,0,1,4,0.0,0.0,20.0,39,1,1,12,4,8
39.0,22245.0,13.0,2,1,4,0.0,0.0,60.0,39,1,1,9,4,10
67.0,40021.0,9.0,2,0,4,0.0,0.0,35.0,39,1,1,12,6,3
32.0,63564.0,9.0,4,3,2,0.0,0.0,40.0,39,1,0,12,3,8
54.0,36327.0,4.0,2,0,4,0.0,0.0,50.0,39,1,1,5,6,7
32.0,177566.0,10.0,3,1,4,0.0,0.0,50.0,11,1,1,15,5,10
50.0,131982.0,9.0,2,0,1,0.0,0.0,60.0,35,1,1,12,6,8
65.0,167414.0,9.0,2,0,4,0.0,0.0,59.0,39,0,1,12,6,4
50.0,324506.0,9.0,6,4,1,0.0,0.0,48.0,35,1,0,12,6,4
27.0,420351.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,12,3,14
17.0,94492.0,7.0,4,3,4,0.0,0.0,19.0,39,1,0,2,4,8
56.0,184553.0,6.0,0,1,4,0.0,0.0,56.0,39,1,1,11,4,3
18.0,175648.0,7.0,4,3,4,0.0,0.0,40.0,39,1,1,2,0,0
38.0,134635.0,9.0,2,0,4,0.0,0.0,45.0,39,1,1,12,4,12
30.0,509500.0,13.0,4,1,4,4787.0,0.0,45.0,39,0,0,9,3,13
31.0,183778.0,13.0,4,1,4,0.0,0.0,45.0,39,1,1,9,3,13
38.0,154541.0,12.0,2,0,4,4386.0,0.0,40.0,39,0,1,7,4,3
34.0,36069.0,9.0,2,0,4,3908.0,0.0,46.0,39,1,1,12,3,3
60.0,54614.0,11.0,2,5,4,0.0,0.0,40.0,39,1,0,8,6,8
52.0,110954.0,9.0,2,0,4,0.0,0.0,45.0,8,0,1,12,4,3
38.0,108140.0,14.0,2,0,4,7298.0,0.0,50.0,39,0,1,12,4,10
45.0,227791.0,10.0,2,0,4,0.0,1740.0,50.0,39,1,1,15,4,12
54.0,174319.0,9.0,0,1,4,0.0,0.0,40.0,39,1,1,12,4,14
44.0,45363.0,10.0,2,0,4,0.0,0.0,44.0,39,0,1,15,4,13
24.0,190293.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,3,10
57.0,313929.0,10.0,2,0,0,0.0,0.0,40.0,39,1,1,15,1,10
33.0,159574.0,4.0,2,0,4,0.0,0.0,45.0,39,1,1,5,3,1
50.0,284477.0,3.0,2,0,4,0.0,0.0,40.0,39,1,1,4,0,0
34.0,64830.0,12.0,0,1,4,0.0,0.0,45.0,39,1,0,7,3,4
48.0,85109.0,10.0,4,1,4,0.0,0.0,45.0,39,1,1,15,5,3
38.0,248886.0,9.0,2,0,4,0.0,0.0,42.0,39,1,1,12,4,1
22.0,95647.0,7.0,4,3,1,0.0,0.0,40.0,30,1,1,2,3,14
26.0,379246.0,10.0,4,1,4,0.0,0.0,40.0,39,1,0,15,3,8
50.0,343242.0,10.0,2,0,4,0.0,0.0,55.0,39,1,1,15,6,14
31.0,118941.0,10.0,0,3,4,0.0,0.0,20.0,39,1,0,15,3,12
20.0,194630.0,9.0,4,1,4,0.0,0.0,40.0,39,1,1,12,3,12
25.0,190107.0,13.0,4,3,4,0.0,0.0,40.0,39,1,1,9,3,3
59.0,220783.0,6.0,6,4,4,0.0,0.0,40.0,39,1,0,11,0,0
20.0,219835.0,10.0,4,1,4,0.0,0.0,30.0,39,1,1,15,3,3
64.0,209899.0,10.0,2,0,4,0.0,0.0,35.0,39,1,1,15,2,12
41.0,291965.0,10.0,4,4,1,0.0,0.0,40.0,30,1,0,15,4,13
43.0,241928.0,9.0,5,1,2,0.0,0.0,32.0,39,1,0,12,4,2
28.0,120475.0,9.0,4,3,4,0.0,0.0,20.0,39,1,1,12,3,12
51.0,210940.0,9.0,2,0,4,0.0,2002.0,45.0,39,1,1,12,4,12
46.0,75256.0,9.0,2,5,4,0.0,0.0,40.0,39,1,0,12,4,9
68.0,115772.0,9.0,2,0,4,0.0,0.0,40.0,34,1,1,12,4,11
28.0,166634.0,9.0,4,3,0,0.0,0.0,40.0,39,1,0,12,3,1
22.0,117210.0,10.0,4,3,4,0.0,0.0,25.0,12,1,1,15,3,2
44.0,191268.0,9.0,4,1,4,0.0,0.0,43.0,39,1,0,12,4,1
59.0,170411.0,4.0,2,0,4,0.0,0.0,40.0,39,1,1,5,6,14
23.0,250743.0,10.0,0,1,2,0.0,0.0,40.0,39,1,1,15,3,1
23.0,443701.0,10.0,4,3,2,0.0,0.0,40.0,39,1,0,15,3,1
50.0,92486.0,10.0,2,0,4,0.0,0.0,40.0,39,1,1,15,2,3
42.0,20809.0,9.0,0,1,4,0.0,0.0,75.0,39,0,1,12,4,3
32.0,340917.0,14.0,2,0,4,0.0,1848.0,60.0,0,0,1,12,3,10
66.0,212185.0,4.0,2,0,4,0.0,0.0,48.0,39,1,1,5,6,5
43.0,198096.0,9.0,2,0,4,7688.0,0.0,40.0,39,0,1,12,2,3
39.0,30269.0,13.0,4,1,4,0.0,0.0,44.0,39,0,0,9,2,10
67.0,312052.0,4.0,2,0,2,0.0,0.0,40.0,39,1,1,5,2,11
57.0,194161.0,9.0,2,0,4,0.0,0.0,42.0,22,0,1,12,4,14
39.0,393480.0,9.0,5,1,2,0.0,0.0,40.0,39,1,1,12,4,6
52.0,78012.0,9.0,6,4,4,0.0,1762.0,40.0,39,1,0,12,4,12
49.0,209146.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,14
32.0,360689.0,7.0,0,1,4,0.0,0.0,50.0,39,1,1,2,1,3
40.0,176069.0,13.0,0,1,4,0.0,0.0,45.0,39,1,0,9,4,10
39.0,103323.0,13.0,4,1,4,0.0,1669.0,40.0,39,1,1,9,4,4
36.0,65382.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,12,4,3
31.0,202729.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,12,3,14
44.0,268098.0,8.0,4,1,2,0.0,0.0,36.0,39,1,1,0,4,9
71.0,494223.0,10.0,5,4,2,0.0,1816.0,2.0,39,1,1,15,6,12
51.0,305673.0,11.0,2,0,4,0.0,0.0,40.0,2,0,1,8,4,3
53.0,195813.0,3.0,2,0,3,5178.0,0.0,40.0,33,0,1,4,4,3
24.0,180060.0,14.0,4,3,4,6849.0,0.0,90.0,39,1,1,12,3,4
28.0,204516.0,6.0,4,1,4,0.0,0.0,45.0,39,1,1,11,3,14
33.0,90668.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,12,3,1
61.0,81132.0,3.0,2,0,1,7298.0,0.0,40.0,30,0,1,4,4,6
33.0,134886.0,9.0,4,3,4,0.0,0.0,20.0,39,1,0,12,3,8
39.0,160808.0,10.0,2,0,2,0.0,0.0,40.0,39,1,1,15,6,8
48.0,240917.0,7.0,5,1,2,0.0,0.0,35.0,39,1,0,2,4,12
46.0,102308.0,9.0,2,0,4,0.0,0.0,56.0,39,0,1,12,4,6
33.0,296282.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,1,3
44.0,268804.0,9.0,2,0,2,0.0,0.0,30.0,39,1,1,12,0,11
38.0,203988.0,16.0,2,0,4,99999.0,0.0,55.0,39,0,1,10,6,10
45.0,192793.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,2,11
48.0,72896.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,1,6
19.0,230874.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,0,0
18.0,346382.0,7.0,4,3,4,0.0,0.0,15.0,39,1,1,2,0,0
52.0,246197.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,2,3
25.0,184698.0,6.0,4,1,4,0.0,0.0,40.0,6,1,1,11,3,7
49.0,133669.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,4,1
28.0,113635.0,7.0,4,1,4,0.0,0.0,30.0,39,1,1,2,2,11
41.0,112763.0,9.0,6,1,4,0.0,0.0,40.0,39,1,0,12,4,12
75.0,33673.0,14.0,6,1,0,0.0,0.0,26.0,39,1,1,12,0,11
19.0,257750.0,10.0,4,2,4,0.0,0.0,25.0,39,1,0,15,4,8
18.0,391257.0,10.0,4,1,4,0.0,0.0,16.0,39,1,0,15,7,2
48.0,212050.0,10.0,2,0,4,0.0,0.0,40.0,39,0,1,15,2,10
23.0,107882.0,13.0,4,3,4,0.0,0.0,50.0,39,1,0,9,3,13
35.0,348690.0,13.0,2,0,4,0.0,0.0,40.0,39,1,1,9,3,14
53.0,227392.0,10.0,2,0,4,0.0,0.0,60.0,39,1,1,15,7,11
43.0,222971.0,3.0,4,4,4,0.0,0.0,40.0,26,1,0,4,4,7
29.0,382272.0,13.0,4,1,4,0.0,0.0,40.0,39,1,1,9,1,3
54.0,192386.0,10.0,2,0,4,7298.0,0.0,38.0,39,0,1,15,4,11
45.0,310260.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,2,10
18.0,294253.0,9.0,4,3,4,0.0,0.0,27.0,39,1,0,12,4,12
37.0,119929.0,9.0,4,1,4,0.0,0.0,47.0,39,1,1,12,4,12
27.0,202239.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,3,6
55.0,202435.0,13.0,0,1,4,0.0,0.0,40.0,39,1,0,9,4,1
46.0,96773.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,3
55.0,141326.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,12,4,3
28.0,213152.0,13.0,2,0,4,0.0,0.0,40.0,0,0,1,9,3,1
41.0,185057.0,9.0,4,4,4,0.0,0.0,40.0,39,1,0,12,4,4
31.0,31510.0,12.0,2,0,4,0.0,0.0,40.0,39,1,1,7,3,3
45.0,160428.0,12.0,0,4,4,0.0,0.0,43.0,39,1,0,7,4,10
56.0,161662.0,13.0,2,0,4,0.0,0.0,42.0,39,0,1,9,4,4
26.0,264300.0,12.0,4,3,4,0.0,0.0,40.0,39,1,0,7,3,1
23.0,216129.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,3,6
44.0,291566.0,9.0,4,1,2,0.0,0.0,60.0,39,1,1,12,4,3
20.0,323009.0,9.0,4,4,4,0.0,0.0,40.0,11,1,0,12,3,1
51.0,155408.0,9.0,3,1,2,0.0,0.0,38.0,39,1,0,12,4,8
50.0,193871.0,13.0,0,4,4,0.0,0.0,40.0,39,1,0,9,4,4
22.0,50610.0,10.0,4,1,4,0.0,0.0,40.0,39,1,0,15,3,8
42.0,118212.0,5.0,2,0,4,0.0,0.0,40.0,39,1,1,6,4,14
29.0,380560.0,5.0,2,0,4,0.0,0.0,40.0,26,1,1,6,3,7
37.0,54595.0,9.0,4,4,2,0.0,0.0,40.0,39,1,0,12,1,1
52.0,180142.0,14.0,2,0,4,0.0,0.0,45.0,39,1,1,12,4,13
22.0,322674.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,3,4
47.0,207140.0,9.0,0,1,4,0.0,0.0,38.0,39,1,0,12,4,2
37.0,126011.0,11.0,0,3,4,0.0,0.0,40.0,39,1,1,8,4,13
34.0,319165.0,16.0,2,0,4,0.0,0.0,50.0,39,0,1,10,1,10
58.0,218281.0,13.0,2,0,4,0.0,0.0,40.0,26,1,1,9,4,1
20.0,190273.0,8.0,4,3,4,0.0,0.0,35.0,39,1,1,0,3,12
39.0,178100.0,13.0,4,1,4,0.0,0.0,40.0,39,1,0,9,7,10
42.0,199143.0,15.0,0,4,4,7430.0,0.0,44.0,39,0,0,14,6,10
33.0,100154.0,6.0,5,1,4,0.0,0.0,40.0,39,1,1,11,3,6
43.0,167298.0,9.0,0,4,4,0.0,0.0,40.0,39,1,0,12,7,4
31.0,103435.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,3,12
31.0,50442.0,10.0,4,3,0,0.0,0.0,32.0,39,1,0,15,5,5
41.0,342834.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,7,1
47.0,174533.0,11.0,2,0,4,0.0,0.0,40.0,39,0,1,8,2,4
61.0,69867.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,12,4,4
43.0,245317.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,12,4,14
90.0,227796.0,14.0,2,0,4,20051.0,0.0,60.0,39,0,1,12,2,4
38.0,99146.0,9.0,2,0,4,0.0,0.0,65.0,39,1,1,12,4,14
39.0,144169.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,4
45.0,179135.0,9.0,0,1,4,0.0,0.0,40.0,39,1,0,12,4,1
32.0,174201.0,9.0,2,0,4,0.0,0.0,38.0,39,0,1,12,3,3
73.0,92886.0,6.0,6,4,4,0.0,0.0,40.0,2,1,0,11,5,12
43.0,33729.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,5,12
40.0,170108.0,14.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,10
63.0,147140.0,4.0,2,0,4,0.0,0.0,60.0,39,0,1,5,6,5
49.0,274720.0,9.0,2,0,2,0.0,0.0,40.0,39,1,1,12,4,3
69.0,92472.0,6.0,3,1,4,3273.0,0.0,45.0,39,1,1,11,6,5
41.0,356934.0,10.0,2,0,4,0.0,0.0,45.0,39,0,1,15,4,13
41.0,197176.0,9.0,2,0,4,0.0,0.0,50.0,39,1,1,12,6,4
38.0,297767.0,14.0,2,0,2,0.0,0.0,40.0,39,1,1,12,4,10
27.0,147951.0,9.0,4,2,4,0.0,0.0,1.0,39,1,1,12,3,7
46.0,186539.0,9.0,0,2,4,0.0,0.0,48.0,39,0,1,12,4,3
53.0,139157.0,3.0,2,0,4,0.0,0.0,40.0,39,1,1,4,4,7
21.0,111467.0,10.0,4,1,4,0.0,0.0,40.0,39,1,1,15,3,6
24.0,236769.0,4.0,2,0,4,0.0,0.0,40.0,39,1,1,5,1,3
17.0,152652.0,7.0,4,3,4,0.0,0.0,25.0,39,1,1,2,4,3
34.0,321787.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,3,1
21.0,400635.0,10.0,4,1,4,0.0,0.0,20.0,0,1,0,15,3,12
26.0,133766.0,7.0,2,0,4,0.0,0.0,35.0,39,1,1,2,3,9
55.0,117477.0,7.0,3,4,2,0.0,0.0,40.0,23,1,0,2,4,8
20.0,148509.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,12,3,8
27.0,214695.0,13.0,2,0,4,0.0,0.0,30.0,39,1,1,9,2,11
34.0,140011.0,9.0,4,3,4,0.0,0.0,45.0,39,1,1,12,3,3
27.0,118230.0,13.0,4,3,4,0.0,0.0,40.0,39,1,0,9,3,4
35.0,115215.0,10.0,4,3,4,0.0,0.0,45.0,39,1,1,15,3,14
31.0,301251.0,13.0,2,0,4,0.0,0.0,50.0,39,0,1,9,3,3
31.0,236599.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,3,4
37.0,227128.0,3.0,2,0,4,0.0,0.0,40.0,39,1,1,4,4,3
21.0,161508.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,12,3,7
46.0,481258.0,13.0,2,0,4,0.0,0.0,45.0,39,0,1,9,2,1
53.0,291755.0,11.0,2,0,4,0.0,0.0,40.0,39,1,1,8,4,3
60.0,38749.0,15.0,2,0,1,99999.0,0.0,60.0,30,0,1,14,1,10
57.0,175942.0,10.0,0,1,4,0.0,0.0,50.0,39,0,0,15,4,4
35.0,101978.0,9.0,5,1,4,0.0,0.0,50.0,39,1,1,12,3,14
25.0,135603.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,12,3,14
32.0,199765.0,13.0,2,0,4,7688.0,0.0,50.0,39,0,1,9,2,3
63.0,80655.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,2,1
33.0,226629.0,10.0,4,3,4,0.0,0.0,40.0,39,1,0,15,3,4
33.0,233149.0,8.0,0,3,4,0.0,0.0,40.0,39,1,1,0,3,7
27.0,318639.0,6.0,4,1,4,0.0,0.0,60.0,26,1,1,11,3,8
47.0,386136.0,9.0,2,0,4,0.0,0.0,35.0,39,1,1,12,4,9
51.0,99185.0,12.0,2,0,4,0.0,0.0,40.0,39,0,1,7,6,4
37.0,264700.0,9.0,2,5,2,0.0,0.0,35.0,39,1,0,12,4,1
33.0,391122.0,9.0,4,3,4,0.0,0.0,30.0,39,1,0,12,0,2
32.0,349028.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,3,3
26.0,175044.0,10.0,4,3,4,0.0,0.0,40.0,39,1,1,15,1,11
27.0,384774.0,4.0,0,1,4,0.0,0.0,50.0,39,1,0,5,3,13
62.0,128092.0,9.0,6,1,4,0.0,0.0,32.0,39,1,0,12,4,2
31.0,295099.0,10.0,0,3,2,0.0,0.0,40.0,39,1,0,15,3,13
25.0,29599.0,9.0,4,1,4,0.0,0.0,40.0,39,1,1,12,3,5
41.0,140886.0,9.0,2,0,4,0.0,0.0,40.0,39,1,1,12,4,5
22.0,32616.0,10.0,4,3,4,0.0,0.0,30.0,39,1,0,15,3,2
48.0,348144.0,10.0,0,1,4,3325.0,0.0,53.0,39,1,1,15,4,14
59.0,221336.0,6.0,6,2,1,0.0,0.0,40.0,30,1,0,11,4,8
26.0,104097.0,13.0,4,1,4,0.0,0.0,40.0,39,1,1,9,3,4
28.0,124685.0,10.0,2,0,0,0.0,0.0,55.0,39,1,1,15,3,4
27.0,219371.0,9.0,4,1,4,0.0,0.0,35.0,39,1,0,12,3,12
47.0,51579.0,10.0,2,0,4,0.0,0.0,50.0,39,1,1,15,2,11
38.0,102478.0,9.0,4,1,4,0.0,0.0,40.0,39,1,0,12,4,4
43.0,101383.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,12,7,3
34.0,179877.0,9.0,4,3,4,0.0,0.0,40.0,39,1,1,12,3,3
30.0,94235.0,13.0,2,0,4,0.0,1977.0,50.0,39,0,1,9,3,10
21.0,33087.0,10.0,4,3,4,0.0,0.0,50.0,39,1,1,15,2,0
49.0,190319.0,13.0,3,1,0,0.0,0.0,40.0,30,1,1,9,4,1
34.0,204375.0,15.0,4,1,4,0.0,0.0,60.0,39,0,0,14,1,10
34.0,102130.0,9.0,2,0,4,0.0,0.0,65.0,39,0,1,12,3,12
36.0,305319.0,14.0,2,0,4,0.0,0.0,50.0,39,0,1,12,4,4
50.0,209464.0,9.0,5,4,4,0.0,0.0,35.0,39,1,0,12,4,12
40.0,31627.0,13.0,2,5,4,0.0,0.0,20.0,39,1,0,9,7,5
58.0,237546.0,10.0,2,0,4,0.0,0.0,70.0,39,0,1,15,6,4
33.0,150324.0,11.0,2,0,4,0.0,0.0,40.0,39,1,1,8,3,13
63.0,30602.0,4.0,3,4,0,0.0,0.0,40.0,39,1,0,5,4,8
34.0,122612.0,13.0,2,5,1,7688.0,0.0,50.0,30,0,0,9,3,8
24.0,291355.0,10.0,0,1,4,0.0,0.0,60.0,39,1,0,15,3,1
37.0,263094.0,13.0,2,0,4,7298.0,0.0,40.0,39,0,1,9,4,4
42.0,179557.0,10.0,0,1,4,0.0,0.0,40.0,39,1,0,15,4,13
41.0,118212.0,13.0,2,0,4,3103.0,0.0,40.0,39,0,1,9,4,3
47.0,198223.0,9.0,2,0,4,0.0,0.0,40.0,39,0,1,12,1,1
37.0,119929.0,9.0,2,0,4,0.0,0.0,45.0,39,0,1,12,4,12
79.0,142370.0,15.0,2,0,4,0.0,0.0,10.0,39,1,1,14,0,0
38.0,201328.0,4.0,2,0,4,0.0,0.0,56.0,39,1,1,5,6,5
32.0,239659.0,10.0,5,4,2,0.0,0.0,70.0,39,1,0,15,3,7
22.0,184665.0,9.0,4,3,4,0.0,0.0,40.0,39,1,0,12,3,7
61.0,345697.0,9.0,2,0,4,3103.0,0.0,40.0,39,0,1,12,4,10
48.0,100818.0,13.0,5,4,4,7443.0,0.0,45.0,39,1,0,9,2,10
90.0,225063.0,10.0,4,3,1,0.0,0.0,10.0,35,1,1,15,0,0
48.0,167967.0,9.0,5,4,2,0.0,0.0,40.0,39,1,0,12,4,7
38.0,166062.0,9.0,0,1,4,0.0,0.0,50.0,39,1,0,12,4,1
33.0,191335.0,12.0,2,0,4,0.0,1902.0,50.0,39,0,1,7,3,3
31.0,467108.0,13.0,4,1,4,0.0,0.0,45.0,39,0,1,9,2,10
50.0,145717.0,9.0,6,4,4,0.0,0.0,35.0,39,1,0,12,4,2
24.0,213977.0,10.0,4,1,4,0.0,0.0,40.0,39,1,0,15,3,1
